year,zip_code,age_group,number_of_visits,age_adjusted_rate,county_fips_code,county
2012,"90301
(33.95672138200047, -118.35448805799967)",Adults (18+),154,55.8,6037,LOS ANGELES
2012,"90302
(33.97375380400047, -118.35768598199968)",AllAges,246,84.6,6037,LOS ANGELES
2012,"90302
(33.97375380400047, -118.35768598199968)",Children (0-17),93,122.5,6037,LOS ANGELES
2012,"90302
(33.97375380400047, -118.35768598199968)",Adults (18+),153,71.4,6037,LOS ANGELES
2012,"90303
(33.93778150400044, -118.33125965799968)",AllAges,225,87.7,6037,LOS ANGELES
2012,"90303
(33.93778150400044, -118.33125965799968)",Children (0-17),98,131.7,6037,LOS ANGELES
2012,"90303
(33.93778150400044, -118.33125965799968)",Adults (18+),127,72.4,6037,LOS ANGELES
2012,"90304
(33.939380465000454, -118.35812917199968)",AllAges,170,56.1,6037,LOS ANGELES
2012,"90304
(33.939380465000454, -118.35812917199968)",Children (0-17),110,120.7,6037,LOS ANGELES
2012,"90304
(33.939380465000454, -118.35812917199968)",Adults (18+),60,33.6,6037,LOS ANGELES
2012,"90305
(33.95809005900048, -118.32920881499967)",AllAges,144,102.6,6037,LOS ANGELES
2012,"90305
(33.95809005900048, -118.32920881499967)",Children (0-17),51,177.6,6037,LOS ANGELES
2012,"90305
(33.95809005900048, -118.32920881499967)",Adults (18+),93,76.6,6037,LOS ANGELES
2012,"90401
(34.01760359900044, -118.49296772799971)",AllAges,45,107,6037,LOS ANGELES
2012,"90401
(34.01760359900044, -118.49296772799971)",Children (0-17),,,6037,LOS ANGELES
2012,"90401
(34.01760359900044, -118.49296772799971)",Adults (18+),37,67.8,6037,LOS ANGELES
2012,"90403
(34.02842266300047, -118.49353692399967)",AllAges,49,23.8,6037,LOS ANGELES
2012,"90403
(34.02842266300047, -118.49353692399967)",Children (0-17),12,40.2,6037,LOS ANGELES
2012,"90403
(34.02842266300047, -118.49353692399967)",Adults (18+),37,18.1,6037,LOS ANGELES
2012,"90404
(34.02784043300045, -118.4747187049997)",AllAges,92,45.8,6037,LOS ANGELES
2012,"90404
(34.02784043300045, -118.4747187049997)",Children (0-17),19,65.3,6037,LOS ANGELES
2012,"90404
(34.02784043300045, -118.4747187049997)",Adults (18+),73,39,6037,LOS ANGELES
2012,"90405
(34.01013019000044, -118.4726765529997)",AllAges,78,32.5,6037,LOS ANGELES
2012,"90405
(34.01013019000044, -118.4726765529997)",Children (0-17),18,47.8,6037,LOS ANGELES
2012,"90405
(34.01013019000044, -118.4726765529997)",Adults (18+),60,27.2,6037,LOS ANGELES
2012,"92282
(33.92169194800044, -116.65472625099972)",Adults (18+),,,6065,RIVERSIDE
2012,"90501
(33.82909119100049, -118.3142098569997)",AllAges,228,53.3,6037,LOS ANGELES
2012,"90501
(33.82909119100049, -118.3142098569997)",Children (0-17),107,100.7,6037,LOS ANGELES
2012,"90501
(33.82909119100049, -118.3142098569997)",Adults (18+),121,36.8,6037,LOS ANGELES
2012,"90502
(33.83163301900049, -118.2928193949997)",AllAges,69,39.9,6037,LOS ANGELES
2012,"90502
(33.83163301900049, -118.2928193949997)",Children (0-17),31,86.8,6037,LOS ANGELES
2012,"90502
(33.83163301900049, -118.2928193949997)",Adults (18+),38,23.7,6037,LOS ANGELES
2012,"90503
(33.83995370500048, -118.35390582699972)",AllAges,107,26,6037,LOS ANGELES
2012,"90503
(33.83995370500048, -118.35390582699972)",Children (0-17),47,48.6,6037,LOS ANGELES
2012,"90503
(33.83995370500048, -118.35390582699972)",Adults (18+),60,18.1,6037,LOS ANGELES
2012,"90504
(33.87165052000046, -118.33125965799968)",AllAges,113,37.5,6037,LOS ANGELES
2012,"90504
(33.87165052000046, -118.33125965799968)",Children (0-17),48,73.9,6037,LOS ANGELES
2012,"90504
(33.87165052000046, -118.33125965799968)",Adults (18+),65,24.9,6037,LOS ANGELES
2012,"90505
(33.81145046900048, -118.34787930399972)",AllAges,94,27.1,6037,LOS ANGELES
2012,"90505
(33.81145046900048, -118.34787930399972)",Children (0-17),42,55.2,6037,LOS ANGELES
2012,"90505
(33.81145046900048, -118.34787930399972)",Adults (18+),52,17.4,6037,LOS ANGELES
2012,"90601
(33.99547014100045, -118.04046582099971)",AllAges,187,58.7,6037,LOS ANGELES
2012,"90601
(33.99547014100045, -118.04046582099971)",Children (0-17),77,99,6037,LOS ANGELES
2012,"90601
(33.99547014100045, -118.04046582099971)",Adults (18+),110,44.8,6037,LOS ANGELES
2012,"90602
(33.971251081000446, -118.03505628899967)",AllAges,167,70.1,6037,LOS ANGELES
2012,"90602
(33.971251081000446, -118.03505628899967)",Children (0-17),69,105.7,6037,LOS ANGELES
2012,"90602
(33.971251081000446, -118.03505628899967)",Adults (18+),98,57.8,6037,LOS ANGELES
2012,"90603
(33.94370374600044, -117.99197990399972)",AllAges,85,47.2,6037,LOS ANGELES
2012,"90603
(33.94370374600044, -117.99197990399972)",Children (0-17),40,90.6,6037,LOS ANGELES
2012,"90603
(33.94370374600044, -117.99197990399972)",Adults (18+),45,32.1,6037,LOS ANGELES
2012,"90604
(33.92973020800048, -118.01361803099968)",AllAges,224,57.2,6037,LOS ANGELES
2012,"90604
(33.92973020800048, -118.01361803099968)",Children (0-17),114,114.1,6037,LOS ANGELES
2012,"90604
(33.92973020800048, -118.01361803099968)",Adults (18+),110,37.4,6037,LOS ANGELES
2012,"90605
(33.94588059400047, -118.03256659999971)",AllAges,221,51.7,6037,LOS ANGELES
2012,"90605
(33.94588059400047, -118.03256659999971)",Children (0-17),107,93.5,6037,LOS ANGELES
2012,"90605
(33.94588059400047, -118.03256659999971)",Adults (18+),114,37.2,6037,LOS ANGELES
2012,"90606
(33.97639122200047, -118.06602748799969)",AllAges,177,54.3,6037,LOS ANGELES
2012,"90606
(33.97639122200047, -118.06602748799969)",Children (0-17),86,99.9,6037,LOS ANGELES
2012,"90606
(33.97639122200047, -118.06602748799969)",Adults (18+),91,38.5,6037,LOS ANGELES
2012,"90620
(33.84278230300049, -118.0123492889997)",AllAges,215,48.6,6059,ORANGE
2012,"90620
(33.84278230300049, -118.0123492889997)",Children (0-17),77,74.7,6059,ORANGE
2012,"90620
(33.84278230300049, -118.0123492889997)",Adults (18+),138,39.5,6059,ORANGE
2012,"90621
(33.87037308800046, -117.99698969499968)",AllAges,193,53.1,6059,ORANGE
2012,"90621
(33.87037308800046, -117.99698969499968)",Children (0-17),92,96.1,6059,ORANGE
2012,"90621
(33.87037308800046, -117.99698969499968)",Adults (18+),101,38.2,6059,ORANGE
2012,"90623
(33.84964306700044, -118.03998786999972)",AllAges,38,26.6,6059,ORANGE
2012,"90623
(33.84964306700044, -118.03998786999972)",Children (0-17),19,59.5,6059,ORANGE
2012,"90623
(33.84964306700044, -118.03998786999972)",Adults (18+),19,15.1,6059,ORANGE
2012,"90630
(33.820140479000486, -118.03980972499971)",AllAges,141,30.3,6059,ORANGE
2012,"90630
(33.820140479000486, -118.03980972499971)",Children (0-17),56,51.7,6059,ORANGE
2012,"90630
(33.820140479000486, -118.03980972499971)",Adults (18+),85,22.9,6059,ORANGE
2012,"90631
(33.93180277600044, -117.95265760399968)",AllAges,314,46.3,6059,ORANGE
2012,"90631
(33.93180277600044, -117.95265760399968)",Children (0-17),144,83.9,6059,ORANGE
2012,"90631
(33.93180277600044, -117.95265760399968)",Adults (18+),170,33.3,6059,ORANGE
2012,"90638
(33.90267385900046, -118.00708748799968)",AllAges,140,29.5,6037,LOS ANGELES
2012,"90638
(33.90267385900046, -118.00708748799968)",Children (0-17),47,48,6037,LOS ANGELES
2012,"90638
(33.90267385900046, -118.00708748799968)",Adults (18+),93,23.1,6037,LOS ANGELES
2012,"90640
(34.014032005000445, -118.11318817799969)",AllAges,311,49.5,6037,LOS ANGELES
2012,"90640
(34.014032005000445, -118.11318817799969)",Children (0-17),141,88.5,6037,LOS ANGELES
2012,"90640
(34.014032005000445, -118.11318817799969)",Adults (18+),170,35.9,6037,LOS ANGELES
2012,"90650
(33.90621069400049, -118.08204752299969)",AllAges,517,48.1,6037,LOS ANGELES
2012,"90650
(33.90621069400049, -118.08204752299969)",Children (0-17),214,75.5,6037,LOS ANGELES
2012,"90650
(33.90621069400049, -118.08204752299969)",Adults (18+),303,38.6,6037,LOS ANGELES
2012,"90660
(33.99133369600048, -118.09123720999969)",AllAges,348,55.3,6037,LOS ANGELES
2012,"90660
(33.99133369600048, -118.09123720999969)",Children (0-17),177,108.8,6037,LOS ANGELES
2012,"90660
(33.99133369600048, -118.09123720999969)",Adults (18+),171,36.7,6037,LOS ANGELES
2012,"90670
(33.93592184200048, -118.06608831799969)",AllAges,78,55.7,6037,LOS ANGELES
2012,"90670
(33.93592184200048, -118.06608831799969)",Children (0-17),36,102.8,6037,LOS ANGELES
2012,"90670
(33.93592184200048, -118.06608831799969)",Adults (18+),42,39.3,6037,LOS ANGELES
2012,"90680
(33.80096162500047, -117.9932877499997)",AllAges,140,42.1,6059,ORANGE
2012,"90680
(33.80096162500047, -117.9932877499997)",Children (0-17),57,65.7,6059,ORANGE
2012,"90680
(33.80096162500047, -117.9932877499997)",Adults (18+),83,33.9,6059,ORANGE
2012,"90701
(33.86631050800048, -118.08104817099968)",AllAges,63,42.1,6037,LOS ANGELES
2012,"90701
(33.86631050800048, -118.08104817099968)",Children (0-17),35,102.3,6037,LOS ANGELES
2012,"90701
(33.86631050800048, -118.08104817099968)",Adults (18+),28,21.2,6037,LOS ANGELES
2012,"90703
(33.867031779000456, -118.06922975699968)",AllAges,160,37.9,6037,LOS ANGELES
2012,"90703
(33.867031779000456, -118.06922975699968)",Children (0-17),61,65.5,6037,LOS ANGELES
2012,"90703
(33.867031779000456, -118.06922975699968)",Adults (18+),99,28.3,6037,LOS ANGELES
2012,"90704
(33.344162507000476, -118.32659746699971)",AllAges,20,55.9,6037,LOS ANGELES
2012,"90704
(33.344162507000476, -118.32659746699971)",Children (0-17),,,6037,LOS ANGELES
2012,"90704
(33.344162507000476, -118.32659746699971)",Adults (18+),16,61.9,6037,LOS ANGELES
2012,"90706
(33.88544156700044, -118.1283087969997)",AllAges,470,61,6037,LOS ANGELES
2012,"90706
(33.88544156700044, -118.1283087969997)",Children (0-17),181,84.8,6037,LOS ANGELES
2012,"90706
(33.88544156700044, -118.1283087969997)",Adults (18+),289,52.7,6037,LOS ANGELES
2012,"90710
(33.79480040800047, -118.2987286019997)",AllAges,99,37.8,6037,LOS ANGELES
2012,"90710
(33.79480040800047, -118.2987286019997)",Children (0-17),42,67.1,6037,LOS ANGELES
2012,"90710
(33.79480040800047, -118.2987286019997)",Adults (18+),57,27.6,6037,LOS ANGELES
2012,"90712
(33.849073871000485, -118.1461798039997)",AllAges,115,37.6,6037,LOS ANGELES
2012,"90712
(33.849073871000485, -118.1461798039997)",Children (0-17),55,74.9,6037,LOS ANGELES
2012,"90712
(33.849073871000485, -118.1461798039997)",Adults (18+),60,24.7,6037,LOS ANGELES
2012,"90713
(33.848591575000455, -118.11262767199969)",AllAges,97,35.9,6037,LOS ANGELES
2012,"90713
(33.848591575000455, -118.11262767199969)",Children (0-17),46,69.2,6037,LOS ANGELES
2012,"90713
(33.848591575000455, -118.11262767199969)",Adults (18+),51,24.3,6037,LOS ANGELES
2012,"90715
(33.839662589000454, -118.0795491449997)",AllAges,135,67.9,6037,LOS ANGELES
2012,"90715
(33.839662589000454, -118.0795491449997)",Children (0-17),61,123.1,6037,LOS ANGELES
2012,"90715
(33.839662589000454, -118.0795491449997)",Adults (18+),74,48.8,6037,LOS ANGELES
2012,"90716
(33.83137231900048, -118.0714457099997)",AllAges,89,59,6037,LOS ANGELES
2012,"90716
(33.83137231900048, -118.0714457099997)",Children (0-17),50,109.5,6037,LOS ANGELES
2012,"90716
(33.83137231900048, -118.0714457099997)",Adults (18+),39,41.5,6037,LOS ANGELES
2012,"90717
(33.79380105600046, -118.3173599859997)",AllAges,88,42.8,6037,LOS ANGELES
2012,"90717
(33.79380105600046, -118.3173599859997)",Children (0-17),31,68.6,6037,LOS ANGELES
2012,"90717
(33.79380105600046, -118.3173599859997)",Adults (18+),57,33.8,6037,LOS ANGELES
2012,"90720
(33.79895423200048, -118.06819999099969)",AllAges,56,28,6059,ORANGE
2012,"90720
(33.79895423200048, -118.06819999099969)",Children (0-17),19,39.6,6059,ORANGE
2012,"90720
(33.79895423200048, -118.06819999099969)",Adults (18+),37,24,6059,ORANGE
2012,"90723
(33.895374250000486, -118.16535865799972)",AllAges,267,48.7,6037,LOS ANGELES
2012,"92617
(33.64265135000045, -117.8369283829997)",Adults (18+),,,6059,ORANGE
2012,"90723
(33.895374250000486, -118.16535865799972)",Children (0-17),146,85.6,6037,LOS ANGELES
2012,"90723
(33.895374250000486, -118.16535865799972)",Adults (18+),121,35.9,6037,LOS ANGELES
2012,"90731
(33.73272331400045, -118.29229799399968)",AllAges,414,63.3,6037,LOS ANGELES
2012,"90731
(33.73272331400045, -118.29229799399968)",Children (0-17),160,101.3,6037,LOS ANGELES
2012,"90731
(33.73272331400045, -118.29229799399968)",Adults (18+),254,50.1,6037,LOS ANGELES
2012,"90732
(33.73946241700048, -118.31340603099972)",AllAges,74,54.1,6037,LOS ANGELES
2012,"90732
(33.73946241700048, -118.31340603099972)",Children (0-17),23,80.4,6037,LOS ANGELES
2012,"90732
(33.73946241700048, -118.31340603099972)",Adults (18+),51,45,6037,LOS ANGELES
2012,"90740
(33.76119179000045, -118.08841730099971)",AllAges,39,16.3,6059,ORANGE
2012,"90740
(33.76119179000045, -118.08841730099971)",Children (0-17),,,6059,ORANGE
2012,"90740
(33.76119179000045, -118.08841730099971)",Adults (18+),28,9.6,6059,ORANGE
2012,"90744
(33.78372064300049, -118.26266940199969)",AllAges,317,56.9,6037,LOS ANGELES
2012,"90744
(33.78372064300049, -118.26266940199969)",Children (0-17),163,94.5,6037,LOS ANGELES
2012,"90744
(33.78372064300049, -118.26266940199969)",Adults (18+),154,43.8,6037,LOS ANGELES
2012,"90745
(33.82597147700045, -118.26966920599972)",AllAges,287,52,6037,LOS ANGELES
2012,"90745
(33.82597147700045, -118.26966920599972)",Children (0-17),132,99,6037,LOS ANGELES
2012,"90745
(33.82597147700045, -118.26966920599972)",Adults (18+),155,35.7,6037,LOS ANGELES
2012,"90746
(33.858880549000446, -118.2610096089997)",AllAges,190,76.4,6037,LOS ANGELES
2012,"90746
(33.858880549000446, -118.2610096089997)",Children (0-17),73,139.4,6037,LOS ANGELES
2012,"90746
(33.858880549000446, -118.2610096089997)",Adults (18+),117,54.5,6037,LOS ANGELES
2012,"90755
(33.79976240400049, -118.1668794099997)",AllAges,34,35,6037,LOS ANGELES
2012,"90755
(33.79976240400049, -118.1668794099997)",Children (0-17),14,58,6037,LOS ANGELES
2012,"90755
(33.79976240400049, -118.1668794099997)",Adults (18+),20,27,6037,LOS ANGELES
2012,"90802
(33.76935171000048, -118.18452882299971)",AllAges,248,64.4,6037,LOS ANGELES
2012,"90802
(33.76935171000048, -118.18452882299971)",Children (0-17),58,85.7,6037,LOS ANGELES
2012,"90802
(33.76935171000048, -118.18452882299971)",Adults (18+),190,57,6037,LOS ANGELES
2012,"90803
(33.76151332100045, -118.1374897929997)",AllAges,74,31.7,6037,LOS ANGELES
2012,"90803
(33.76151332100045, -118.1374897929997)",Children (0-17),26,71.1,6037,LOS ANGELES
2012,"90803
(33.76151332100045, -118.1374897929997)",Adults (18+),48,18,6037,LOS ANGELES
2012,"90804
(33.78173063100047, -118.15235840199972)",AllAges,292,73.1,6037,LOS ANGELES
2012,"90804
(33.78173063100047, -118.15235840199972)",Children (0-17),115,114,6037,LOS ANGELES
2012,"90804
(33.78173063100047, -118.15235840199972)",Adults (18+),177,58.9,6037,LOS ANGELES
2012,"90805
(33.86281277900048, -118.17910625599967)",AllAges,728,74.9,6037,LOS ANGELES
2012,"93215
(35.77431104800047, -119.24142968599972)",AllAges,292,51,6029,KERN
2012,"90805
(33.86281277900048, -118.17910625599967)",Children (0-17),339,116.4,6037,LOS ANGELES
2012,"90805
(33.86281277900048, -118.17910625599967)",Adults (18+),389,60.6,6037,LOS ANGELES
2012,"90806
(33.80148302600048, -118.18919970399969)",AllAges,347,79.9,6037,LOS ANGELES
2012,"90806
(33.80148302600048, -118.18919970399969)",Children (0-17),125,100.4,6037,LOS ANGELES
2012,"90806
(33.80148302600048, -118.18919970399969)",Adults (18+),222,72.7,6037,LOS ANGELES
2012,"90807
(33.83250202000045, -118.18131786399971)",AllAges,121,39.1,6037,LOS ANGELES
2012,"90807
(33.83250202000045, -118.18131786399971)",Children (0-17),51,74.1,6037,LOS ANGELES
2012,"90807
(33.83250202000045, -118.18131786399971)",Adults (18+),70,27,6037,LOS ANGELES
2012,"90808
(33.824963435000484, -118.11531722999968)",AllAges,93,25.5,6037,LOS ANGELES
2012,"90808
(33.824963435000484, -118.11531722999968)",Children (0-17),28,34.6,6037,LOS ANGELES
2012,"90808
(33.824963435000484, -118.11531722999968)",Adults (18+),65,22.4,6037,LOS ANGELES
2012,"90810
(33.81356214200048, -118.21653847799968)",AllAges,222,59.2,6037,LOS ANGELES
2012,"90810
(33.81356214200048, -118.21653847799968)",Children (0-17),79,75,6037,LOS ANGELES
2012,"90810
(33.81356214200048, -118.21653847799968)",Adults (18+),143,53.7,6037,LOS ANGELES
2012,"90813
(33.78137434100046, -118.18660573499972)",AllAges,667,113.3,6037,LOS ANGELES
2012,"90813
(33.78137434100046, -118.18660573499972)",Children (0-17),228,120.3,6037,LOS ANGELES
2012,"90813
(33.78137434100046, -118.18660573499972)",Adults (18+),439,110.9,6037,LOS ANGELES
2012,"90814
(33.771432968000454, -118.15235840199972)",AllAges,43,24.8,6037,LOS ANGELES
2012,"90814
(33.771432968000454, -118.15235840199972)",Children (0-17),12,40.7,6037,LOS ANGELES
2012,"90814
(33.771432968000454, -118.15235840199972)",Adults (18+),31,19.3,6037,LOS ANGELES
2012,"90815
(33.79356208100046, -118.12236917399969)",AllAges,106,30.4,6037,LOS ANGELES
2012,"90815
(33.79356208100046, -118.12236917399969)",Children (0-17),33,44.4,6037,LOS ANGELES
2012,"90815
(33.79356208100046, -118.12236917399969)",Adults (18+),73,25.6,6037,LOS ANGELES
2012,"91001
(34.19036101800049, -118.13896709499971)",AllAges,151,43.6,6037,LOS ANGELES
2012,"91001
(34.19036101800049, -118.13896709499971)",Children (0-17),50,62.2,6037,LOS ANGELES
2012,"91001
(34.19036101800049, -118.13896709499971)",Adults (18+),101,37.1,6037,LOS ANGELES
2012,"91006
(34.13222050000047, -118.0249889109997)",AllAges,47,16.4,6037,LOS ANGELES
2012,"91006
(34.13222050000047, -118.0249889109997)",Children (0-17),17,25.6,6037,LOS ANGELES
2012,"91006
(34.13222050000047, -118.0249889109997)",Adults (18+),30,13.2,6037,LOS ANGELES
2012,"91007
(34.127784249000456, -118.0531358559997)",AllAges,45,13.7,6037,LOS ANGELES
2012,"91007
(34.127784249000456, -118.0531358559997)",Children (0-17),18,27.4,6037,LOS ANGELES
2012,"91007
(34.127784249000456, -118.0531358559997)",Adults (18+),27,9,6037,LOS ANGELES
2012,"91010
(34.13772127700048, -117.96655727699971)",AllAges,158,63.6,6037,LOS ANGELES
2012,"91010
(34.13772127700048, -117.96655727699971)",Children (0-17),55,93.4,6037,LOS ANGELES
2012,"91010
(34.13772127700048, -117.96655727699971)",Adults (18+),103,53.3,6037,LOS ANGELES
2012,"91011
(34.207793181000454, -118.20292992099968)",AllAges,24,14.4,6037,LOS ANGELES
2012,"91011
(34.207793181000454, -118.20292992099968)",Children (0-17),,,6037,LOS ANGELES
2012,"91011
(34.207793181000454, -118.20292992099968)",Adults (18+),13,11,6037,LOS ANGELES
2012,"91016
(34.14363048400048, -118.0038982539997)",AllAges,135,34.5,6037,LOS ANGELES
2012,"91016
(34.14363048400048, -118.0038982539997)",Children (0-17),58,63.2,6037,LOS ANGELES
2012,"91016
(34.14363048400048, -118.0038982539997)",Adults (18+),77,24.6,6037,LOS ANGELES
2012,"91020
(34.20996133800048, -118.23087699599972)",AllAges,22,27.2,6037,LOS ANGELES
2012,"91020
(34.20996133800048, -118.23087699599972)",Children (0-17),,,6037,LOS ANGELES
2012,"91020
(34.20996133800048, -118.23087699599972)",Adults (18+),14,19.4,6037,LOS ANGELES
2012,"91024
(34.16488190600046, -118.05242762099971)",AllAges,23,25.8,6037,LOS ANGELES
2012,"91024
(34.16488190600046, -118.05242762099971)",Children (0-17),,,6037,LOS ANGELES
2012,"91024
(34.16488190600046, -118.05242762099971)",Adults (18+),13,19,6037,LOS ANGELES
2012,"91030
(34.11205098400046, -118.1547394649997)",AllAges,27,11,6037,LOS ANGELES
2012,"91030
(34.11205098400046, -118.1547394649997)",Children (0-17),12,22.4,6037,LOS ANGELES
2012,"91030
(34.11205098400046, -118.1547394649997)",Adults (18+),15,7,6037,LOS ANGELES
2012,"91040
(34.25970296100047, -118.3244988299997)",AllAges,64,30.7,6037,LOS ANGELES
2012,"91040
(34.25970296100047, -118.3244988299997)",Children (0-17),23,55.1,6037,LOS ANGELES
2012,"91040
(34.25970296100047, -118.3244988299997)",Adults (18+),41,22.2,6037,LOS ANGELES
2012,"91042
(34.25460192400044, -118.2872577869997)",AllAges,97,36.9,6037,LOS ANGELES
2012,"91042
(34.25460192400044, -118.2872577869997)",Children (0-17),36,67.5,6037,LOS ANGELES
2012,"91042
(34.25460192400044, -118.2872577869997)",Adults (18+),61,26.3,6037,LOS ANGELES
2012,"91101
(34.145212066000454, -118.13830665399968)",AllAges,56,35.6,6037,LOS ANGELES
